id	name	description	synonyms	organism
ENSG00000171425	ZNF581	zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017]	[]	NCBI:txid9606
ENSG00000171428	NAT1	N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7645]	[]	NCBI:txid9606
ENSG00000171435	KSR2	kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]	[]	NCBI:txid9606
ENSG00000171443	ZNF524	zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322]	[]	NCBI:txid9606
ENSG00000171448	ZBTB26	zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]	[]	NCBI:txid9606
ENSG00000171450	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:1776]	[]	NCBI:txid9606
ENSG00000171451	DSEL	dermatan sulfate epimerase like [Source:HGNC Symbol;Acc:HGNC:18144]	[]	NCBI:txid9606
ENSG00000171453	POLR1C	RNA polymerase I and III subunit C [Source:HGNC Symbol;Acc:HGNC:20194]	[]	NCBI:txid9606
ENSG00000171456	ASXL1	ASXL transcriptional regulator 1 [Source:HGNC Symbol;Acc:HGNC:18318]	[]	NCBI:txid9606
ENSG00000171466	ZNF562	zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]	[]	NCBI:txid9606
ENSG00000171467	ZNF318	zinc finger protein 318 [Source:HGNC Symbol;Acc:HGNC:13578]	[]	NCBI:txid9606
ENSG00000171469	ZNF561	zinc finger protein 561 [Source:HGNC Symbol;Acc:HGNC:28684]	[]	NCBI:txid9606
ENSG00000171475	WIPF2	WAS/WASL interacting protein family member 2 [Source:HGNC Symbol;Acc:HGNC:30923]	[]	NCBI:txid9606
ENSG00000171476	HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	[]	NCBI:txid9606
ENSG00000171488	LRRC8C	leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]	[]	NCBI:txid9606
ENSG00000171490	RSL1D1	ribosomal L1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24534]	[]	NCBI:txid9606
ENSG00000171497	PPID	peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]	[]	NCBI:txid9606
ENSG00000171509	RXFP1	relaxin family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]	[]	NCBI:txid9606
ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]	[]	NCBI:txid9606
ENSG00000171522	PTGER4	prostaglandin E receptor 4 [Source:HGNC Symbol;Acc:HGNC:9596]	[]	NCBI:txid9606
ENSG00000171532	NEUROD2	neuronal differentiation 2 [Source:HGNC Symbol;Acc:HGNC:7763]	[]	NCBI:txid9606
ENSG00000171552	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	[]	NCBI:txid9606
ENSG00000171557	FGG	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	[]	NCBI:txid9606
ENSG00000171560	FGA	fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]	[]	NCBI:txid9606
ENSG00000171564	FGB	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	[]	NCBI:txid9606
ENSG00000171587	DSCAM	DS cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:3039]	[]	NCBI:txid9606
ENSG00000171603	CLSTN1	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]	[]	NCBI:txid9606
ENSG00000171604	CXXC5	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	[]	NCBI:txid9606
ENSG00000171606	ZNF274	zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]	[]	NCBI:txid9606
ENSG00000171608	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]	[]	NCBI:txid9606
ENSG00000171617	ENC1	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	[]	NCBI:txid9606
ENSG00000171631	P2RY6	pyrimidinergic receptor P2Y6 [Source:HGNC Symbol;Acc:HGNC:8543]	[]	NCBI:txid9606
ENSG00000171643	S100Z	S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367]	[]	NCBI:txid9606
ENSG00000171657	GPR82	G protein-coupled receptor 82 [Source:HGNC Symbol;Acc:HGNC:4533]	[]	NCBI:txid9606
ENSG00000171659	GPR34	G protein-coupled receptor 34 [Source:HGNC Symbol;Acc:HGNC:4490]	[]	NCBI:txid9606
ENSG00000171680	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]	[]	NCBI:txid9606
ENSG00000171700	RGS19	regulator of G protein signaling 19 [Source:HGNC Symbol;Acc:HGNC:13735]	[]	NCBI:txid9606
ENSG00000171703	TCEA2	transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]	[]	NCBI:txid9606
ENSG00000171711	DEFB4A	defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]	[]	NCBI:txid9606
ENSG00000171720	HDAC3	histone deacetylase 3 [Source:HGNC Symbol;Acc:HGNC:4854]	[]	NCBI:txid9606
ENSG00000171723	GPHN	gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]	[]	NCBI:txid9606
ENSG00000171759	PAH	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	[]	NCBI:txid9606
ENSG00000171763	SPATA5L1	spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]	[]	NCBI:txid9606
ENSG00000171766	GATM	glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]	[]	NCBI:txid9606
ENSG00000171777	RASGRP4	RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958]	[]	NCBI:txid9606
ENSG00000171791	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	[]	NCBI:txid9606
ENSG00000171793	CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	[]	NCBI:txid9606
ENSG00000171798	KNDC1	kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]	[]	NCBI:txid9606
ENSG00000171804	WDR87	WD repeat domain 87 [Source:HGNC Symbol;Acc:HGNC:29934]	[]	NCBI:txid9606
ENSG00000171811	CFAP46	cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]	[]	NCBI:txid9606
ENSG00000171823	FBXL14	F-box and leucine rich repeat protein 14 [Source:HGNC Symbol;Acc:HGNC:28624]	[]	NCBI:txid9606
ENSG00000171824	EXOSC10	exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]	[]	NCBI:txid9606
ENSG00000171827	ZNF570	zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416]	[]	NCBI:txid9606
ENSG00000171843	MLLT3	MLLT3 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]	[]	NCBI:txid9606
ENSG00000171848	RRM2	ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]	[]	NCBI:txid9606
ENSG00000171855	IFNB1	interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]	[]	NCBI:txid9606
ENSG00000171862	PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	[]	NCBI:txid9606
ENSG00000171863	RPS7	ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]	[]	NCBI:txid9606
ENSG00000171867	PRNP	prion protein [Source:HGNC Symbol;Acc:HGNC:9449]	[]	NCBI:txid9606
ENSG00000171872	KLF17	Kruppel like factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]	[]	NCBI:txid9606
ENSG00000171873	ADRA1D	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]	[]	NCBI:txid9606
ENSG00000171940	ZNF217	zinc finger protein 217 [Source:HGNC Symbol;Acc:HGNC:13009]	[]	NCBI:txid9606
ENSG00000171960	PPIH	peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]	[]	NCBI:txid9606
ENSG00000171970	ZNF57	zinc finger protein 57 [Source:HGNC Symbol;Acc:HGNC:13125]	[]	NCBI:txid9606
ENSG00000171989	LDHAL6B	lactate dehydrogenase A like 6B [Source:HGNC Symbol;Acc:HGNC:21481]	[]	NCBI:txid9606
ENSG00000172006	ZNF554	zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]	[]	NCBI:txid9606
ENSG00000172016	REG3A	regenerating family member 3 alpha [Source:HGNC Symbol;Acc:HGNC:8601]	[]	NCBI:txid9606
ENSG00000172037	LAMB2	laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]	[]	NCBI:txid9606
ENSG00000172046	USP19	ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]	[]	NCBI:txid9606
ENSG00000172057	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3 [Source:HGNC Symbol;Acc:HGNC:16038]	[]	NCBI:txid9606
ENSG00000172059	KLF11	Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]	[]	NCBI:txid9606
ENSG00000172061	LRRC15	leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]	[]	NCBI:txid9606
ENSG00000172071	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:3255]	[]	NCBI:txid9606
ENSG00000172081	MOB3A	MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]	[]	NCBI:txid9606
ENSG00000172113	NME6	NME/NM23 nucleoside diphosphate kinase 6 [Source:HGNC Symbol;Acc:HGNC:20567]	[]	NCBI:txid9606
ENSG00000172115	CYCS	cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]	[]	NCBI:txid9606
ENSG00000172116	CD8B	CD8b molecule [Source:HGNC Symbol;Acc:HGNC:1707]	[]	NCBI:txid9606
ENSG00000172156	CCL11	C-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10610]	[]	NCBI:txid9606
ENSG00000172175	MALT1	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]	[]	NCBI:txid9606
ENSG00000172179	PRL	prolactin [Source:HGNC Symbol;Acc:HGNC:9445]	[]	NCBI:txid9606
ENSG00000172183	ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	[]	NCBI:txid9606
ENSG00000172201	ID4	inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]	[]	NCBI:txid9606
ENSG00000172209	GPR22	G protein-coupled receptor 22 [Source:HGNC Symbol;Acc:HGNC:4477]	[]	NCBI:txid9606
ENSG00000172215	CXCR6	C-X-C motif chemokine receptor 6 [Source:HGNC Symbol;Acc:HGNC:16647]	[]	NCBI:txid9606
ENSG00000172216	CEBPB	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	[]	NCBI:txid9606
ENSG00000172236	TPSAB1	tryptase alpha/beta 1 [Source:HGNC Symbol;Acc:HGNC:12019]	[]	NCBI:txid9606
ENSG00000172238	ATOH1	atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]	[]	NCBI:txid9606
ENSG00000172243	CLEC7A	C-type lectin domain containing 7A [Source:HGNC Symbol;Acc:HGNC:14558]	[]	NCBI:txid9606
ENSG00000172262	ZNF131	zinc finger protein 131 [Source:HGNC Symbol;Acc:HGNC:12915]	[]	NCBI:txid9606
ENSG00000172270	BSG	basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]	[]	NCBI:txid9606
ENSG00000172289	OR10V1	olfactory receptor family 10 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:15136]	[]	NCBI:txid9606
ENSG00000172292	CERS6	ceramide synthase 6 [Source:HGNC Symbol;Acc:HGNC:23826]	[]	NCBI:txid9606
ENSG00000172296	SPTLC3	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	[]	NCBI:txid9606
ENSG00000172315	TP53RK	TP53 regulating kinase [Source:HGNC Symbol;Acc:HGNC:16197]	[]	NCBI:txid9606
ENSG00000172322	CLEC12A	C-type lectin domain family 12 member A [Source:HGNC Symbol;Acc:HGNC:31713]	[]	NCBI:txid9606
ENSG00000172340	SUCLG2	succinate-CoA ligase GDP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11450]	[]	NCBI:txid9606
ENSG00000172346	CSDC2	cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]	[]	NCBI:txid9606
ENSG00000172349	IL16	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	[]	NCBI:txid9606
ENSG00000172354	GNB2	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	[]	NCBI:txid9606
ENSG00000172375	C2CD2L	C2CD2 like [Source:HGNC Symbol;Acc:HGNC:29000]	[]	NCBI:txid9606
ENSG00000172379	ARNT2	aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]	[]	NCBI:txid9606
ENSG00000172380	GNG12	G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]	[]	NCBI:txid9606
ENSG00000172403	SYNPO2	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	[]	NCBI:txid9606
ENSG00000172409	CLP1	cleavage factor polyribonucleotide kinase subunit 1 [Source:HGNC Symbol;Acc:HGNC:16999]	[]	NCBI:txid9606
ENSG00000172426	RSPH9	radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057]	[]	NCBI:txid9606
ENSG00000172432	GTPBP2	GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]	[]	NCBI:txid9606
ENSG00000172456	FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	[]	NCBI:txid9606
ENSG00000172458	IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	[]	NCBI:txid9606
ENSG00000172466	ZNF24	zinc finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13032]	[]	NCBI:txid9606
ENSG00000172482	AGXT	alanine--glyoxylate and serine--pyruvate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341]	[]	NCBI:txid9606
ENSG00000172493	AFF1	AF4/FMR2 family member 1 [Source:HGNC Symbol;Acc:HGNC:7135]	[]	NCBI:txid9606
ENSG00000172500	FIBP	FGF1 intracellular binding protein [Source:HGNC Symbol;Acc:HGNC:3705]	[]	NCBI:txid9606
ENSG00000172531	PPP1CA	protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]	[]	NCBI:txid9606
ENSG00000172534	HCFC1	host cell factor C1 [Source:HGNC Symbol;Acc:HGNC:4839]	[]	NCBI:txid9606
ENSG00000172543	CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]	[]	NCBI:txid9606
ENSG00000172572	PDE3A	phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]	[]	NCBI:txid9606
ENSG00000172575	RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	[]	NCBI:txid9606
ENSG00000172578	KLHL6	kelch like family member 6 [Source:HGNC Symbol;Acc:HGNC:18653]	[]	NCBI:txid9606
ENSG00000172613	RAD9A	RAD9 checkpoint clamp component A [Source:HGNC Symbol;Acc:HGNC:9827]	[]	NCBI:txid9606
ENSG00000172638	EFEMP2	EGF containing fibulin extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3219]	[]	NCBI:txid9606
ENSG00000172667	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]	[]	NCBI:txid9606
ENSG00000172673	THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]	[]	NCBI:txid9606
ENSG00000172680	MOS	MOS proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:7199]	[]	NCBI:txid9606
ENSG00000172687	ZNF738	zinc finger protein 738 [Source:HGNC Symbol;Acc:HGNC:32469]	[]	NCBI:txid9606
ENSG00000172689	MS4A10	membrane spanning 4-domains A10 [Source:HGNC Symbol;Acc:HGNC:13368]	[]	NCBI:txid9606
ENSG00000172716	SLFN11	schlafen family member 11 [Source:HGNC Symbol;Acc:HGNC:26633]	[]	NCBI:txid9606
ENSG00000172724	CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	[]	NCBI:txid9606
ENSG00000172732	MUS81	MUS81 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29814]	[]	NCBI:txid9606
ENSG00000172733	PURG	purine rich element binding protein G [Source:HGNC Symbol;Acc:HGNC:17930]	[]	NCBI:txid9606
ENSG00000172748	ZNF596	zinc finger protein 596 [Source:HGNC Symbol;Acc:HGNC:27268]	[]	NCBI:txid9606
ENSG00000172757	CFL1	cofilin 1 [Source:HGNC Symbol;Acc:HGNC:1874]	[]	NCBI:txid9606
ENSG00000172803	SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	[]	NCBI:txid9606
ENSG00000172818	OVOL1	ovo like transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:8525]	[]	NCBI:txid9606
ENSG00000172819	RARG	retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]	[]	NCBI:txid9606
ENSG00000172831	CES2	carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864]	[]	NCBI:txid9606
ENSG00000172845	SP3	Sp3 transcription factor [Source:HGNC Symbol;Acc:HGNC:11208]	[]	NCBI:txid9606
ENSG00000172888	ZNF621	zinc finger protein 621 [Source:HGNC Symbol;Acc:HGNC:24787]	[]	NCBI:txid9606
ENSG00000172890	NADSYN1	NAD synthetase 1 [Source:HGNC Symbol;Acc:HGNC:29832]	[]	NCBI:txid9606
ENSG00000172893	DHCR7	7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860]	[]	NCBI:txid9606
ENSG00000172922	RNASEH2C	ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116]	[]	NCBI:txid9606
ENSG00000172927	MYEOV	myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]	[]	NCBI:txid9606
ENSG00000172935	MRGPRF	MAS related GPR family member F [Source:HGNC Symbol;Acc:HGNC:24828]	[]	NCBI:txid9606
ENSG00000172936	MYD88	MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]	[]	NCBI:txid9606
ENSG00000172938	MRGPRD	MAS related GPR family member D [Source:HGNC Symbol;Acc:HGNC:29626]	[]	NCBI:txid9606
ENSG00000172939	OXSR1	oxidative stress responsive kinase 1 [Source:HGNC Symbol;Acc:HGNC:8508]	[]	NCBI:txid9606
ENSG00000172955	ADH6	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255]	[]	NCBI:txid9606
ENSG00000172977	KAT5	lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]	[]	NCBI:txid9606
ENSG00000172992	DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	[]	NCBI:txid9606
ENSG00000173011	TADA2B	transcriptional adaptor 2B [Source:HGNC Symbol;Acc:HGNC:30781]	[]	NCBI:txid9606
ENSG00000173020	GRK2	G protein-coupled receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:289]	[]	NCBI:txid9606
ENSG00000173039	RELA	RELA proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9955]	[]	NCBI:txid9606
ENSG00000173041	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:HGNC:26897]	[]	NCBI:txid9606
ENSG00000173080	RXFP4	relaxin family peptide/INSL5 receptor 4 [Source:HGNC Symbol;Acc:HGNC:14666]	[]	NCBI:txid9606
ENSG00000173083	HPSE	heparanase [Source:HGNC Symbol;Acc:HGNC:5164]	[]	NCBI:txid9606
ENSG00000173085	COQ2	coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]	[]	NCBI:txid9606
ENSG00000173114	LRRN3	leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]	[]	NCBI:txid9606
ENSG00000173120	KDM2A	lysine demethylase 2A [Source:HGNC Symbol;Acc:HGNC:13606]	[]	NCBI:txid9606
ENSG00000173137	ADCK5	aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738]	[]	NCBI:txid9606
ENSG00000173153	ESRRA	estrogen related receptor alpha [Source:HGNC Symbol;Acc:HGNC:3471]	[]	NCBI:txid9606
ENSG00000173156	RHOD	ras homolog family member D [Source:HGNC Symbol;Acc:HGNC:670]	[]	NCBI:txid9606
ENSG00000173166	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]	[]	NCBI:txid9606
ENSG00000173171	MTX1	metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]	[]	NCBI:txid9606
ENSG00000173175	ADCY5	adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236]	[]	NCBI:txid9606
ENSG00000173198	CYSLTR1	cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451]	[]	NCBI:txid9606
ENSG00000173200	PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	[]	NCBI:txid9606
ENSG00000173207	CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	[]	NCBI:txid9606
ENSG00000173208	ABCD2	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]	[]	NCBI:txid9606
ENSG00000173221	GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	[]	NCBI:txid9606
ENSG00000173250	GPR151	G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]	[]	NCBI:txid9606
ENSG00000173264	GPR137	G protein-coupled receptor 137 [Source:HGNC Symbol;Acc:HGNC:24300]	[]	NCBI:txid9606
ENSG00000173273	TNKS	tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]	[]	NCBI:txid9606
ENSG00000173275	ZNF449	zinc finger protein 449 [Source:HGNC Symbol;Acc:HGNC:21039]	[]	NCBI:txid9606
ENSG00000173302	GPR148	G protein-coupled receptor 148 [Source:HGNC Symbol;Acc:HGNC:23623]	[]	NCBI:txid9606
ENSG00000173327	MAP3K11	mitogen-activated protein kinase kinase kinase 11 [Source:HGNC Symbol;Acc:HGNC:6850]	[]	NCBI:txid9606
ENSG00000173334	TRIB1	tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]	[]	NCBI:txid9606
ENSG00000173338	KCNK7	potassium two pore domain channel subfamily K member 7 [Source:HGNC Symbol;Acc:HGNC:6282]	[]	NCBI:txid9606
ENSG00000173369	C1QB	complement C1q B chain [Source:HGNC Symbol;Acc:HGNC:1242]	[]	NCBI:txid9606
ENSG00000173372	C1QA	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	[]	NCBI:txid9606
ENSG00000173391	OLR1	oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]	[]	NCBI:txid9606
ENSG00000173402	DAG1	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]	[]	NCBI:txid9606
ENSG00000173432	SAA1	serum amyloid A1 [Source:HGNC Symbol;Acc:HGNC:10513]	[]	NCBI:txid9606
ENSG00000173442	EHBP1L1	EH domain binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:30682]	[]	NCBI:txid9606
ENSG00000173457	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B [Source:HGNC Symbol;Acc:HGNC:9057]	[]	NCBI:txid9606
ENSG00000173473	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]	[]	NCBI:txid9606
ENSG00000173480	ZNF417	zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]	[]	NCBI:txid9606
ENSG00000173482	PTPRM	protein tyrosine phosphatase receptor type M [Source:HGNC Symbol;Acc:HGNC:9675]	[]	NCBI:txid9606
ENSG00000173511	VEGFB	vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]	[]	NCBI:txid9606
ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]	[]	NCBI:txid9606
ENSG00000173530	TNFRSF10D	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	[]	NCBI:txid9606
ENSG00000173531	MST1	macrophage stimulating 1 [Source:HGNC Symbol;Acc:HGNC:7380]	[]	NCBI:txid9606
ENSG00000173535	TNFRSF10C	TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]	[]	NCBI:txid9606
ENSG00000173540	GMPPB	GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932]	[]	NCBI:txid9606
ENSG00000173545	ZNF622	zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]	[]	NCBI:txid9606
ENSG00000173546	CSPG4	chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]	[]	NCBI:txid9606
ENSG00000173548	SNX33	sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]	[]	NCBI:txid9606
ENSG00000173575	CHD2	chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1917]	[]	NCBI:txid9606
ENSG00000173578	XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	[]	NCBI:txid9606
ENSG00000173585	CCR9	C-C motif chemokine receptor 9 [Source:HGNC Symbol;Acc:HGNC:1610]	[]	NCBI:txid9606
ENSG00000173588	CEP83	centrosomal protein 83 [Source:HGNC Symbol;Acc:HGNC:17966]	[]	NCBI:txid9606
ENSG00000173597	SULT1B1	sulfotransferase family 1B member 1 [Source:HGNC Symbol;Acc:HGNC:17845]	[]	NCBI:txid9606
ENSG00000173599	PC	pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]	[]	NCBI:txid9606
ENSG00000173612	GPRC6A	G protein-coupled receptor class C group 6 member A [Source:HGNC Symbol;Acc:HGNC:18510]	[]	NCBI:txid9606
ENSG00000173626	TRAPPC3L	trafficking protein particle complex 3 like [Source:HGNC Symbol;Acc:HGNC:21090]	[]	NCBI:txid9606
ENSG00000173638	SLC19A1	solute carrier family 19 member 1 [Source:HGNC Symbol;Acc:HGNC:10937]	[]	NCBI:txid9606
ENSG00000173692	PSMD1	proteasome 26S subunit, non-ATPase 1 [Source:HGNC Symbol;Acc:HGNC:9554]	[]	NCBI:txid9606
ENSG00000173757	STAT5B	signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]	[]	NCBI:txid9606
ENSG00000173762	CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]	[]	NCBI:txid9606
ENSG00000173809	TDRD12	tudor domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25044]	[]	NCBI:txid9606
